Date,AUD,JPY
8/14/2012,1.0516,78.43
8/15/2012,1.0476,78.8
8/16/2012,1.0483,79.1
8/17/2012,1.0472,79.36
8/20/2012,1.0446,79.57
8/21/2012,1.0481,79.38
8/22/2012,1.0437,79.23
8/23/2012,1.0516,78.55
8/24/2012,1.0438,78.55
8/27/2012,1.0384,78.8
8/28/2012,1.0374,78.55
8/29/2012,1.0373,78.6
8/30/2012,1.0337,78.63
8/31/2012,1.0301,78.45
9/4/2012,1.0276,78.35
9/5/2012,1.0205,78.51
9/6/2012,1.0226,78.46
9/7/2012,1.0321,78.89
9/10/2012,1.0351,78.23
9/11/2012,1.0334,78.22
9/12/2012,1.047,77.88
9/13/2012,1.0471,77.76
9/14/2012,1.0579,77.64
9/17/2012,1.0534,
9/18/2012,1.0452,78.6
9/19/2012,1.047,79.15
9/20/2012,1.0389,78.1
9/21/2012,1.0469,78.34
9/24/2012,1.0422,78.06
9/25/2012,1.0422,77.85
9/26/2012,1.0353,77.74
9/27/2012,1.0419,77.67
9/28/2012,1.0464,77.57
10/1/2012,,77.93
10/2/2012,1.0305,78.05
10/3/2012,1.0213,78.22
10/4/2012,1.0222,78.6
10/5/2012,1.0263,78.56
10/9/2012,1.0229,78.3
10/10/2012,1.0228,78.25
10/11/2012,1.028,78.08
10/12/2012,1.0271,78.4
10/15/2012,1.0216,78.49
10/16/2012,1.0264,78.82
10/17/2012,1.0309,78.82
10/18/2012,1.0386,79.14
10/19/2012,1.0364,79.35
10/22/2012,1.0326,79.32
10/23/2012,1.0323,79.99
10/24/2012,1.0315,79.85
10/25/2012,1.0363,80.1
10/26/2012,1.0313,80.24
10/29/2012,,79.66
10/30/2012,,79.5
10/31/2012,1.0378,79.64
11/1/2012,1.0372,80.02
11/2/2012,1.0396,80.26
11/5/2012,1.0363,80.48
11/6/2012,1.0429,80.2
11/7/2012,1.0451,80.1
11/8/2012,1.041,79.96
11/9/2012,1.042,79.53
11/12/2012,1.042,79.48
11/13/2012,1.0404,79.62
11/14/2012,1.0453,79.51
11/15/2012,1.0369,80.21
11/16/2012,1.0326,81.13
11/19/2012,1.0374,81.47
11/20/2012,1.041,81.26
11/21/2012,1.0352,81.85
11/26/2012,1.0457,82.3
11/27/2012,1.0486,82
11/28/2012,1.0458,81.83
11/29/2012,1.0466,82.18
11/30/2012,1.0431,82.45
12/3/2012,1.0414,82.35
12/4/2012,1.0439,82.1
12/5/2012,1.0477,82.25
12/6/2012,1.0463,82.42
12/7/2012,1.048,82.49
12/10/2012,1.0472,82.56
12/11/2012,1.0482,82.37
12/12/2012,1.0524,82.55
12/13/2012,1.055,83.4
12/14/2012,1.054,83.9
12/17/2012,1.0541,84
12/18/2012,1.0541,83.98
12/19/2012,1.0517,84.35
12/20/2012,1.0482,84.25
12/21/2012,1.0451,83.93
12/26/2012,,85.15
12/27/2012,1.0357,85.8
12/28/2012,1.038,86.55
1/2/2013,1.0468,
1/3/2013,,
1/4/2013,1.0434,87.65
1/7/2013,1.0472,88.08
1/8/2013,1.048,87.53
1/9/2013,1.0504,87.45
1/10/2013,1.0549,88.14
1/11/2013,1.0583,89
1/14/2013,1.056,
1/15/2013,1.0546,89.58
1/16/2013,1.0564,88.15
1/17/2013,1.0508,88.65
1/18/2013,1.0518,90.05
1/22/2013,1.055,89.15
1/23/2013,1.0537,88.65
1/24/2013,1.0515,88.55
1/25/2013,1.045,90.5
1/28/2013,,91.05
1/29/2013,1.0445,90.7
1/30/2013,1.0475,90.93
1/31/2013,1.0394,91.07
2/1/2013,1.039,92.18
2/4/2013,1.0428,92.67
2/5/2013,1.04,92.28
2/6/2013,1.0353,93.8
2/7/2013,1.0318,93.38
2/8/2013,1.0287,93.68
2/11/2013,1.0301,
2/12/2013,1.0251,94.25
2/13/2013,1.0359,93.33
2/14/2013,1.0352,93.48
2/15/2013,1.0366,92.5
2/19/2013,1.033,93.8
2/20/2013,1.036,93.72
2/21/2013,1.0241,93.46
2/22/2013,1.0314,93.3
2/25/2013,1.0282,94.25
2/26/2013,1.0275,92.5
2/27/2013,1.0214,91.93
2/28/2013,1.0275,92.48
3/1/2013,1.0232,92.6
3/4/2013,1.0124,93.6
3/5/2013,1.0241,93.35
3/6/2013,,93.18
3/7/2013,1.0251,94.1
3/8/2013,1.0241,94.94
3/11/2013,1.0221,96.1
3/12/2013,1.0282,96.5
3/13/2013,1.031,95.8
3/14/2013,1.0369,95.95
3/15/2013,1.0376,96.15
3/18/2013,1.0364,94.75
3/19/2013,1.0387,95.47
3/20/2013,1.038,
3/21/2013,1.0372,95.9
3/22/2013,1.0431,94.92
3/25/2013,1.045,94.85
3/26/2013,1.0462,94.07
3/27/2013,1.0466,94.6
3/28/2013,1.0426,94.15
3/29/2013,,94.05
4/1/2013,,93.89
4/2/2013,1.0457,93.05
4/3/2013,1.0457,93.53
4/4/2013,1.0462,93.8
4/5/2013,1.0419,96.85
4/8/2013,1.0371,98.6
4/9/2013,1.0431,99.35
4/10/2013,1.0505,99.18
4/11/2013,1.0518,99.58
4/12/2013,1.0553,99.48
4/15/2013,1.0445,98.64
4/16/2013,1.0362,97.05
4/17/2013,1.0356,98.3
4/18/2013,1.0305,97.83
4/19/2013,1.0336,98.27
4/22/2013,1.0289,99.8
4/23/2013,1.0236,98.8
4/24/2013,1.0254,99.65
4/25/2013,,99.54
4/26/2013,1.0309,98.8
4/29/2013,1.0312,
4/30/2013,1.0368,97.91
5/1/2013,1.0367,97.25
5/2/2013,1.0231,97.22
5/3/2013,1.0271,
5/6/2013,1.029,
5/7/2013,1.0193,98.97
5/8/2013,1.0187,98.9
5/9/2013,1.0237,98.88
5/10/2013,1.0071,100.94
5/13/2013,0.9996,101.88
5/14/2013,0.9989,101.44
5/15/2013,0.9892,102.21
5/16/2013,0.9861,102.15
5/17/2013,0.976,102.3
5/20/2013,0.9771,102.84
5/21/2013,0.9826,102.5
5/22/2013,0.977,102.6
5/23/2013,0.9614,103.1
5/24/2013,0.9686,102.3
5/28/2013,0.9649,101.63
5/29/2013,0.9539,102.3
5/30/2013,0.9674,101.2
5/31/2013,0.9649,101.03
6/3/2013,0.9635,100.45
6/4/2013,0.9733,99.74
6/5/2013,0.9617,100.29
6/6/2013,0.9443,99.3
6/7/2013,0.9504,96.5
6/10/2013,,98.25
6/11/2013,0.9407,98.15
6/12/2013,0.9418,96.4
6/13/2013,0.9463,94.75
6/14/2013,0.9581,94.65
6/17/2013,0.9625,94.65
6/18/2013,0.9514,94.81
6/19/2013,0.9485,95.5
6/20/2013,0.924,97.03
6/21/2013,0.9233,97.2
6/24/2013,0.9202,98.4
6/25/2013,0.9252,97.75
6/26/2013,0.9269,98.14
6/27/2013,0.9318,97.75
6/28/2013,0.9275,98.87
7/1/2013,0.9194,99.4
7/2/2013,0.9172,99.6
7/3/2013,0.9083,100.7
7/8/2013,0.9051,101.35
7/9/2013,0.9137,101.05
7/10/2013,0.9189,101.15
7/11/2013,0.9295,98.65
7/12/2013,0.917,99.03
7/15/2013,0.9107,
7/16/2013,0.9194,99.95
7/17/2013,0.9215,99.35
7/18/2013,0.9179,99.7
7/19/2013,0.9181,100.85
7/22/2013,0.9223,99.95
7/23/2013,0.9258,99.5
7/24/2013,0.9253,99.52
7/25/2013,0.9164,100.29
7/26/2013,0.9271,99.3
7/29/2013,0.9257,97.8
7/30/2013,0.9072,98.12
7/31/2013,0.9037,98.06
8/1/2013,0.8969,98.35
8/2/2013,0.8909,99.52
8/5/2013,,99.08
8/6/2013,0.8977,98
8/7/2013,0.8957,97.35
8/8/2013,0.908,96.72
8/9/2013,0.9118,96.6
8/12/2013,0.9203,96.22
8/13/2013,0.9127,97.43
8/14/2013,0.9099,98.22
8/15/2013,0.9166,97.95
8/16/2013,0.9147,97.55
8/19/2013,0.9216,97.62
8/20/2013,0.906,97.7
8/21/2013,0.9037,97.48
8/22/2013,0.8991,98.2
8/23/2013,0.9009,98.98
8/26/2013,0.904,98.7
8/27/2013,0.8959,98.15
8/28/2013,0.8924,97.14
8/29/2013,0.8973,97.85
8/30/2013,0.8947,98.33
9/3/2013,0.9033,99.66
9/4/2013,0.9097,99.58
9/5/2013,0.9161,99.7
9/6/2013,0.9131,99.8
9/9/2013,0.9191,99.67
9/10/2013,0.9275,99.7
9/11/2013,0.9289,100.43
9/12/2013,0.9249,99.5
9/13/2013,0.9235,99.7
9/16/2013,0.9324,
9/17/2013,0.9313,99.22
9/18/2013,0.935,99.23
9/19/2013,0.9496,98.28
9/20/2013,0.9454,99.52
9/23/2013,0.9432,
9/24/2013,0.9411,98.75
9/25/2013,0.9381,98.65
9/26/2013,0.9376,98.95
9/27/2013,0.9359,98.93
9/30/2013,0.9309,97.75
10/1/2013,0.9396,98.37
10/2/2013,0.9369,98.05
10/3/2013,0.9391,97.65
10/4/2013,0.9443,97.25
10/7/2013,,97.12
10/8/2013,0.9434,96.75
10/9/2013,0.9434,97.36
10/10/2013,0.9397,97.67
10/11/2013,0.947,98.29
10/15/2013,0.9533,98.48
10/16/2013,0.9525,98.55
10/17/2013,0.9542,98.8
10/18/2013,0.9617,98.1
10/21/2013,0.9672,98.05
10/22/2013,0.9649,98.32
10/23/2013,0.9655,97.4
10/24/2013,0.9651,97.46
10/25/2013,0.9615,97.26
10/28/2013,0.9609,97.56
10/29/2013,0.9515,97.56
10/30/2013,0.9482,98.2
10/31/2013,0.949,98.48
11/1/2013,0.9481,97.95
11/4/2013,0.9481,
11/5/2013,0.9467,98.48
11/6/2013,0.9518,98.54
11/7/2013,0.9477,98.65
11/8/2013,0.9465,98.2
11/11/2013,0.9382,98.97
11/12/2013,0.9336,99.48
11/13/2013,0.9306,99.55
11/14/2013,0.9347,99.68
11/15/2013,0.9344,100.25
11/18/2013,0.9398,100.26
11/19/2013,0.9386,99.85
11/20/2013,0.9406,100.1
11/21/2013,0.9296,100.45
11/22/2013,0.9177,101.23
11/25/2013,0.9144,101.68
11/26/2013,0.9195,101.5
11/27/2013,0.9123,101.37
12/2/2013,0.9151,102.45
12/3/2013,0.9068,103.08
12/4/2013,0.9067,102.58
12/5/2013,0.9041,102.43
12/6/2013,0.9058,101.85
12/9/2013,0.9105,103.08
12/10/2013,,103.28
12/11/2013,0.9134,102.9
12/12/2013,0.9025,102.66
12/13/2013,0.8934,103.6
12/16/2013,0.8954,103.17
12/17/2013,0.8941,103.05
12/18/2013,0.8904,103
12/19/2013,0.8836,104.12
12/20/2013,0.8871,104.47
12/23/2013,0.8945,
12/24/2013,0.892,104.2
12/26/2013,,104.7
12/27/2013,0.8906,104.9
12/30/2013,0.8865,105.3
1/2/2014,0.8912,
1/3/2014,0.8982,
1/6/2014,0.8949,104.69
1/7/2014,0.892,104.46
1/8/2014,0.8931,104.9
1/9/2014,0.8882,104.85
1/10/2014,0.8905,104.93
1/13/2014,0.9036,
1/14/2014,0.9035,103.3
1/15/2014,0.8913,104.13
1/16/2014,0.8814,104.74
1/17/2014,0.8821,104.37
1/21/2014,,104.45
1/22/2014,0.8866,104.23
1/23/2014,0.8798,104.64
1/24/2014,0.8716,103.47
1/27/2014,,102.45
1/28/2014,0.8787,102.7
1/29/2014,0.8806,103.25
1/30/2014,0.8726,102.45
1/31/2014,0.8763,102.82
2/3/2014,0.8755,102.26
2/4/2014,0.888,101.25
2/5/2014,0.8892,101.57
2/6/2014,0.8964,101.58
2/7/2014,0.894,102.02
2/10/2014,0.8933,102.48
2/11/2014,0.9009,
2/12/2014,0.905,102.52
2/13/2014,0.8934,102.49
2/14/2014,0.8996,102.25
2/18/2014,0.9057,102.17
2/19/2014,0.9017,102.23
2/20/2014,0.8954,102
2/21/2014,0.8992,102.52
2/24/2014,0.8968,102.58
2/25/2014,0.9034,102.54
2/26/2014,0.9011,102.18
2/27/2014,0.894,102.37
2/28/2014,0.8947,101.8
3/3/2014,,101.3
3/4/2014,0.893,101.54
3/5/2014,0.896,102.23
3/6/2014,0.9012,102.65
3/7/2014,0.9088,103
3/10/2014,0.9037,103.2
3/11/2014,0.9029,103.3
3/12/2014,0.8964,102.9
3/13/2014,0.9072,102.76
3/14/2014,0.901,101.82
3/17/2014,,101.42
3/18/2014,0.9083,101.82
3/19/2014,0.9119,101.42
3/20/2014,0.902,102.3
3/21/2014,0.9061,
3/24/2014,0.9081,102.34
3/25/2014,0.9136,102.2
3/26/2014,0.9195,102.35
3/27/2014,0.9239,101.9
3/28/2014,0.927,102.15
3/31/2014,0.9221,102.85
4/1/2014,0.9263,103.27
4/2/2014,0.9239,103.85
4/3/2014,0.9219,103.83
4/4/2014,0.9234,103.9
4/7/2014,0.9279,103.2
4/8/2014,0.9292,102.86
4/9/2014,0.9367,101.95
4/10/2014,0.9414,102.07
4/11/2014,0.9375,101.53
4/14/2014,0.9392,101.45
4/15/2014,0.9392,101.86
4/16/2014,0.9378,102.1
4/17/2014,0.9365,102.03
4/18/2014,,102.53
4/21/2014,,102.6
4/22/2014,0.9356,102.66
4/23/2014,0.9284,102.63
4/24/2014,0.9294,102.47
4/25/2014,,102.37
4/28/2014,0.929,102.1
4/29/2014,0.9242,
4/30/2014,0.9287,102.58
5/1/2014,0.9295,102.28
5/2/2014,0.9277,102.34
5/5/2014,0.9269,
5/6/2014,0.9286,
5/7/2014,0.9344,101.6
5/8/2014,0.9373,101.83
5/9/2014,0.9362,101.67
5/12/2014,0.9363,102
5/13/2014,0.9344,102.21
5/14/2014,0.9401,102.15
5/15/2014,0.9376,101.8
5/16/2014,0.9354,101.55
5/19/2014,0.9351,101.55
5/20/2014,0.9288,101.45
5/21/2014,0.9235,100.95
5/22/2014,0.9264,101.42
5/23/2014,0.9241,101.83
5/27/2014,0.9271,101.92
5/28/2014,0.9268,101.95
5/29/2014,0.9283,101.72
5/30/2014,0.9319,101.64
6/2/2014,0.926,101.96
6/3/2014,0.927,102.38
6/4/2014,0.9274,102.65
6/5/2014,0.9278,102.56
6/6/2014,0.9332,102.34
6/9/2014,,102.52
6/10/2014,0.9368,102.37
6/11/2014,0.9385,102.35
6/12/2014,0.9391,102.02
6/13/2014,0.9418,101.8
6/16/2014,0.9412,101.95
6/17/2014,0.9352,101.93
6/18/2014,0.9337,102.16
6/19/2014,0.9401,101.88
6/20/2014,0.9405,101.85
6/23/2014,0.9439,102.08
6/24/2014,0.9422,101.84
6/25/2014,0.9358,101.89
6/26/2014,0.9406,101.76
6/27/2014,0.9437,101.51
6/30/2014,0.942,101.3
7/1/2014,0.9454,101.43
7/2/2014,0.9458,101.62
7/3/2014,0.938,101.85
7/7/2014,0.9356,102.19
7/8/2014,0.9385,101.75
7/9/2014,0.9397,101.54
7/10/2014,0.9397,101.54
7/11/2014,0.9391,101.36
7/14/2014,0.94,101.37
7/15/2014,0.9387,101.6
7/16/2014,0.9337,101.73
7/17/2014,0.9377,101.65
7/18/2014,0.9366,101.25
7/21/2014,0.939,
7/22/2014,0.9389,101.48
7/23/2014,0.9434,101.42
7/24/2014,0.9448,101.54
7/25/2014,0.9414,101.77
7/28/2014,0.939,101.78
7/29/2014,0.9395,101.98
7/30/2014,0.9382,102.1
7/31/2014,0.9324,102.78
8/1/2014,0.9294,102.9
8/4/2014,,102.66
8/5/2014,0.9342,102.59
8/6/2014,0.9306,102.6
8/7/2014,0.9268,102.16
8/8/2014,0.9246,102.09
8/11/2014,0.928,102.13
8/12/2014,0.9256,102.3
8/13/2014,0.9298,102.29
8/14/2014,0.9297,102.6
8/15/2014,0.9332,102.5
8/18/2014,0.9326,102.32
8/19/2014,0.9338,102.62
8/20/2014,0.928,102.95
8/21/2014,0.9254,103.87
8/22/2014,0.9326,103.95
8/25/2014,0.9321,104.18
8/26/2014,0.9293,103.89
8/27/2014,0.9319,104.04
8/28/2014,0.9353,103.75
8/29/2014,0.9349,103.71
9/2/2014,0.9293,104.39
9/3/2014,0.929,105.2
9/4/2014,0.934,104.92
9/5/2014,0.9341,105.56
9/8/2014,0.9365,105.11
9/9/2014,0.9266,106.06
9/10/2014,0.9158,106.49
9/11/2014,0.9176,106.77
9/12/2014,0.906,107.23
9/15/2014,0.8996,
9/16/2014,0.9007,107.16
9/17/2014,0.9069,107.25
9/18/2014,0.8968,108.55
9/19/2014,0.8966,108.85
9/22/2014,0.891,108.97
9/23/2014,0.8916,
9/24/2014,0.8876,108.65
9/25/2014,0.882,109.25
9/26/2014,0.8757,108.53
9/29/2014,,109.33
9/30/2014,0.8752,109.37
10/1/2014,0.8693,109.9
10/2/2014,0.8813,109.07
10/3/2014,0.879,108.75
10/6/2014,,109.68
10/7/2014,0.876,108.94
10/8/2014,0.8769,108.25
10/9/2014,0.8883,108.28
10/10/2014,0.8772,107.82
10/14/2014,0.8796,107.2
10/15/2014,0.8721,107.28
10/16/2014,0.8788,106
10/17/2014,0.875,106.37
10/20/2014,0.8774,107.12
10/21/2014,0.8819,106.83
10/22/2014,0.8791,107.03
10/23/2014,0.8763,107.18
10/24/2014,0.8758,108
10/27/2014,0.8817,108
10/28/2014,0.8817,107.95
10/29/2014,0.8868,108.13
10/30/2014,0.8768,109
10/31/2014,0.8805,110.57
11/3/2014,0.8736,
11/4/2014,0.8721,113.6
11/5/2014,0.8733,113.7
11/6/2014,0.8608,114.69
11/7/2014,0.8544,115.15
11/10/2014,0.8671,114.17
11/11/2014,0.8622,114.76
11/12/2014,0.8675,115.8
11/13/2014,0.8701,115.55
11/14/2014,0.8691,116.13
11/17/2014,0.8788,116.99
11/18/2014,0.8721,116.6
11/19/2014,0.8665,117.1
11/20/2014,0.8593,118.2
11/21/2014,0.8633,118.09
11/24/2014,0.8687,
11/25/2014,0.8593,117.9
11/26/2014,0.8535,117.84
12/1/2014,0.8453,118.89
12/2/2014,0.8504,118.45
12/3/2014,0.8407,119.34
12/4/2014,0.8398,119.9
12/5/2014,0.8371,119.84
12/8/2014,0.8277,121.52
12/9/2014,0.8241,120.97
12/10/2014,0.8321,119.5
12/11/2014,0.8323,117.63
12/12/2014,0.8274,118.88
12/15/2014,0.8236,118.58
12/16/2014,0.8223,117.75
12/17/2014,0.8158,116.91
12/18/2014,0.814,118.8
12/19/2014,0.8185,118.98
12/22/2014,0.8161,119.45
12/23/2014,0.8118,
12/24/2014,0.8112,120.59
12/29/2014,0.8137,120.32
12/30/2014,0.813,120.64
12/31/2014,0.8202,
1/5/2015,0.8061,120.29
1/6/2015,0.8126,119.3
1/7/2015,0.8074,118.95
1/8/2015,0.8108,119.43
1/9/2015,0.8138,119.85
1/12/2015,0.8244,
1/13/2015,0.8172,117.95
1/14/2015,0.8099,117.5
1/15/2015,0.8204,117.7
1/16/2015,0.8238,116.41
1/20/2015,0.8175,117.88
1/21/2015,0.8212,117.8
1/22/2015,0.8071,118.12
1/23/2015,0.7987,118.5
1/26/2015,,117.5
1/27/2015,0.7941,118.6
1/28/2015,0.7991,117.8
1/29/2015,0.7869,117.74
1/30/2015,0.7781,118.22
2/2/2015,0.7769,117.44
2/3/2015,0.7659,117.22
2/4/2015,0.782,117.82
2/5/2015,0.7769,117.29
2/6/2015,0.783,117.48
2/9/2015,0.7761,118.9
2/10/2015,0.7826,118.5
2/11/2015,0.7769,
2/12/2015,0.7648,120.28
2/13/2015,0.7783,118.99
2/17/2015,,118.34
2/18/2015,0.7827,119.25
2/19/2015,0.7794,118.75
2/20/2015,0.781,118.89
2/23/2015,0.7834,119.07
2/24/2015,0.7773,118.91
2/25/2015,0.7886,118.8
2/26/2015,0.7857,118.95
2/27/2015,0.7792,119.26
3/2/2015,0.7768,119.86
3/3/2015,0.7826,119.77
3/4/2015,0.7812,119.57
3/5/2015,0.782,119.8
3/6/2015,0.7805,120.05
3/9/2015,0.7694,121.03
3/10/2015,0.7646,121.46
3/11/2015,0.7604,121.22
3/12/2015,0.7604,121.62
3/13/2015,0.7671,121.43
3/16/2015,0.7642,121.4
3/17/2015,0.7635,121.4
3/18/2015,0.7621,121.33
3/19/2015,0.7732,120.5
3/20/2015,0.7678,120.72
3/23/2015,0.7822,119.96
3/24/2015,0.7861,119.76
3/25/2015,0.7873,119.78
3/26/2015,0.7817,119.3
3/27/2015,0.7804,119.2
3/30/2015,0.7716,119.24
3/31/2015,0.7634,120.11
4/1/2015,0.7639,119.95
4/2/2015,0.7592,119.66
4/3/2015,,119.65
4/6/2015,,119.05
4/7/2015,0.7703,119.56
4/8/2015,0.7674,120.2
4/9/2015,0.7688,120.31
4/10/2015,0.7688,120.5
4/13/2015,0.7596,120.18
4/14/2015,0.759,119.82
4/15/2015,0.7595,119.6
4/16/2015,0.7743,118.99
4/17/2015,0.7791,119.04
4/20/2015,0.7817,118.9
4/21/2015,0.7696,119.4
4/22/2015,0.7766,119.7
4/23/2015,0.7748,119.98
4/24/2015,0.7778,119.5
4/27/2015,0.7827,118.94
4/28/2015,0.7879,119.1
4/29/2015,0.7993,
4/30/2015,0.7981,118.51
5/1/2015,0.7903,119.65
5/4/2015,0.7835,
5/5/2015,0.7894,
5/6/2015,0.7957,
5/7/2015,0.7983,119.4
5/8/2015,0.7901,119.85
5/11/2015,0.7885,119.75
5/12/2015,0.7927,120.2
5/13/2015,0.7967,119.76
5/14/2015,0.8122,119
5/15/2015,0.8043,119.38
5/18/2015,0.8015,119.64
5/19/2015,0.8001,119.95
5/20/2015,0.7915,120.87
5/21/2015,0.7901,121.05
5/22/2015,0.7923,121.04
5/26/2015,0.783,121.74
5/27/2015,0.7756,122.99
5/28/2015,0.7705,123.7
5/29/2015,0.7663,123.75
6/1/2015,0.765,124.2
6/2/2015,0.7684,125
6/3/2015,0.7799,123.85
6/4/2015,0.7725,124.32
6/5/2015,0.7699,124.48
6/8/2015,,125.35
6/9/2015,0.7692,124.45
6/10/2015,0.7734,124.4
6/11/2015,0.7762,122.97
6/12/2015,0.7738,123.5
6/15/2015,0.7711,123.48
6/16/2015,0.7754,123.45
6/17/2015,0.7721,123.43
6/18/2015,0.7734,123.25
6/19/2015,0.7765,122.97
6/22/2015,0.7794,123.07
6/23/2015,0.7717,123.62
6/24/2015,0.7723,123.88
6/25/2015,0.7741,123.87
6/26/2015,0.7718,123.53
6/29/2015,0.7649,122.99
6/30/2015,0.768,122.45
7/1/2015,0.7713,122.65
7/2/2015,0.7649,123.37
7/6/2015,0.7492,122.55
7/7/2015,0.7489,122.7
7/8/2015,0.7409,122.05
7/9/2015,0.7479,120.78
7/10/2015,0.7486,121.63
7/13/2015,0.7449,122.5
7/14/2015,0.7426,123.69
7/15/2015,0.7462,123.45
7/16/2015,0.7358,123.87
7/17/2015,0.7414,124.2
7/20/2015,0.7362,
7/21/2015,0.7351,124.36
7/22/2015,0.741,123.8
7/23/2015,0.7374,124.07
7/24/2015,0.7299,123.99
7/27/2015,0.7289,123.65
7/28/2015,0.7306,123.13
7/29/2015,0.7321,123.54
7/30/2015,0.7315,124.16
7/31/2015,0.7294,123.97
8/3/2015,,124.07
8/4/2015,0.737,124.05
8/5/2015,0.7359,124.3
8/6/2015,0.7335,124.75
8/7/2015,0.7367,124.79
8/10/2015,0.7397,124.4
8/11/2015,0.7316,124.8
8/12/2015,0.7268,125.2
8/13/2015,0.738,124.3
8/14/2015,0.7375,124.41
8/17/2015,0.7375,124.4
8/18/2015,0.7365,124.45
8/19/2015,0.7331,124.33
8/20/2015,0.7346,123.94
8/21/2015,0.7311,123.3
8/24/2015,0.7234,120.9
8/25/2015,0.7185,119.5
8/26/2015,0.7139,119.5
8/27/2015,0.7114,120.2
8/28/2015,0.7168,121.12
8/31/2015,0.7149,121.2
9/1/2015,0.7126,121
9/2/2015,0.7021,120.27
9/3/2015,0.7,120.6
9/4/2015,0.6972,119.94
9/8/2015,0.6953,119.41
9/9/2015,0.7057,120.24
9/10/2015,0.7014,120.2
9/11/2015,0.7063,120.78
9/14/2015,0.7077,120.7
9/15/2015,0.7114,120.63
9/16/2015,0.7137,120.33
9/17/2015,0.7187,120.59
9/18/2015,0.7209,119.8
9/21/2015,0.717,
9/22/2015,0.7139,
9/23/2015,0.703,
9/24/2015,0.6998,120.19
9/25/2015,0.7013,120.35
9/28/2015,0.702,120.4
9/29/2015,0.6949,119.75
9/30/2015,0.701,119.95
10/1/2015,0.7055,120.2
10/2/2015,0.7038,119.85
10/5/2015,,120
10/6/2015,0.713,120.47
10/7/2015,0.7178,119.94
10/8/2015,0.7173,120.02
10/9/2015,0.7284,119.97
10/13/2015,0.7316,119.85
10/14/2015,0.7226,119.56
10/15/2015,0.7318,118.98
10/16/2015,0.728,119.08
10/19/2015,0.7275,119.31
10/20/2015,0.727,119.5
10/21/2015,0.7274,119.9
10/22/2015,0.7203,119.9
10/23/2015,0.725,120.94
10/26/2015,0.7255,121.15
10/27/2015,0.7232,120.77
10/28/2015,0.7121,120.35
10/29/2015,0.7103,120.69
10/30/2015,0.7099,120.87
11/2/2015,0.714,120.45
11/3/2015,0.7202,
11/4/2015,0.7205,121.2
11/5/2015,0.715,121.51
11/6/2015,0.7144,121.7
11/9/2015,0.7058,123.31
11/10/2015,0.7047,123.17
11/11/2015,0.7068,122.88
11/12/2015,0.7139,122.83
11/13/2015,0.7135,122.56
11/16/2015,0.7115,122.52
11/17/2015,0.7089,123.38
11/18/2015,0.7097,123.39
11/19/2015,0.717,123.25
11/20/2015,0.7194,122.94
11/23/2015,0.718,
11/24/2015,0.7196,122.75
11/25/2015,0.7265,122.42
11/30/2015,0.7189,122.8
12/1/2015,0.7264,123.15
12/2/2015,0.7306,122.92
12/3/2015,0.7315,123.29
12/4/2015,0.7322,122.6
12/7/2015,0.7332,123.28
12/8/2015,0.7229,123.14
12/9/2015,0.722,122.98
12/10/2015,0.7285,121.61
12/11/2015,0.7246,121.92
12/14/2015,0.7196,120.92
12/15/2015,0.725,121.12
12/16/2015,0.7204,121.88
12/17/2015,0.7182,122.5
12/18/2015,0.7134,122.5
12/21/2015,0.7162,121.25
12/22/2015,0.7222,121.25
12/23/2015,0.7233,
12/24/2015,0.7255,120.9
12/28/2015,,120.44
12/29/2015,0.7263,120.33
12/30/2015,0.7288,120.5
12/31/2015,0.7306,
1/4/2016,0.7223,119.51
1/5/2016,0.721,119.52
1/6/2016,0.7123,118.5
1/7/2016,0.7041,118
1/8/2016,0.7061,118.3
1/11/2016,0.6976,
1/12/2016,0.698,117.79
1/13/2016,0.7033,118.23
1/14/2016,0.693,117.38
1/15/2016,0.6948,118.14
1/19/2016,0.6875,117.58
1/20/2016,0.6867,117
1/21/2016,0.6905,117.25
1/22/2016,0.7006,117.8
1/25/2016,0.7025,118.6
1/26/2016,,118.14
1/27/2016,0.7021,118.27
1/28/2016,0.7046,118.5
1/29/2016,0.71,121
2/1/2016,0.7072,121.3
2/2/2016,0.7077,120.6
2/3/2016,0.7015,119.6
2/4/2016,0.7171,118.05
2/5/2016,0.719,116.82
2/8/2016,0.709,117.23
2/9/2016,0.703,115.3
2/10/2016,0.7052,114.75
2/11/2016,0.709,
2/12/2016,0.7104,112.35
2/16/2016,0.7155,114.63
2/17/2016,0.709,113.8
2/18/2016,0.7155,113.98
2/19/2016,0.7107,112.9
2/22/2016,0.7167,112.92
2/23/2016,0.7231,112.2
2/24/2016,0.7181,111.97
2/25/2016,0.7175,112.12
2/26/2016,0.724,112.85
2/29/2016,0.714,113.4
3/1/2016,0.7132,112.4
3/2/2016,0.7231,114
3/3/2016,0.7308,114.1
3/4/2016,0.7365,113.64
3/7/2016,0.7414,113.7
3/8/2016,0.7434,112.9
3/9/2016,0.7428,112.52
3/10/2016,0.7473,113.3
3/11/2016,0.7488,113.28
3/14/2016,0.7587,113.87
3/15/2016,0.7489,113.87
3/16/2016,0.7453,113.45
3/17/2016,0.7591,112.71
3/18/2016,0.7645,111.3
3/21/2016,0.7584,
3/22/2016,0.759,111.95
3/23/2016,0.7615,112.39
3/24/2016,0.7492,112.83
3/25/2016,,113
3/28/2016,,113.5
